ProdID,Rating,Text
P8682,2,Veio diferente do anúncio.
P5336,2,"Muito ruim, não gostei."
P4203,1,Produto chegou quebrado.
P5835,4,Gostei demais!
P9112,1,"Atendimento péssimo, nunca mais."
P7905,5,"Excelente produto, super recomendo!"
P6214,5,"Gostei muito, valeu a pena."
P5166,5,"Gostei muito, valeu a pena."
P9143,4,Gostei demais!
P1892,1,Produto chegou quebrado.
P3459,2,Veio diferente do anúncio.
P2366,1,Veio diferente do anúncio.
P6906,4,"Amei esse produto, super útil."
P1810,5,"Nada a reclamar, só elogios."
P4790,4,"Qualidade incrível, entrega rápida."
P8803,2,Decepcionado com a compra.
P8933,2,Dinheiro jogado fora.
P2959,1,"Muito ruim, não gostei."
P6288,4,"Excelente produto, super recomendo!"
P1046,1,Frágil e mal acabado.
P1230,1,Veio diferente do anúncio.
P8803,1,Dinheiro jogado fora.
P9328,5,"Excelente produto, super recomendo!"
P2964,4,"Qualidade incrível, entrega rápida."
P1313,1,Veio diferente do anúncio.
P4327,2,"Experiência horrível, perdi meu tempo."
P1282,1,"Experiência horrível, perdi meu tempo."
P9396,4,"Produto maravilhoso, funcionou perfeitamente."
P3758,4,Gostei demais!
P9247,5,Muito bom mesmo!
P4034,4,"Nada a reclamar, só elogios."
P5192,4,"Produto maravilhoso, funcionou perfeitamente."
P6563,5,Muito bom mesmo!
P4374,5,"Qualidade incrível, entrega rápida."
P5782,5,"Nada a reclamar, só elogios."
P1745,5,"Nada a reclamar, só elogios."
P1668,2,"Horrível, não recomendo."
P2474,5,"Excelente produto, super recomendo!"
P8055,2,"Atendimento péssimo, nunca mais."
P4645,2,"Atendimento péssimo, nunca mais."
P3235,2,Dinheiro jogado fora.
P7024,1,"Atendimento péssimo, nunca mais."
P5751,1,Dinheiro jogado fora.
P3448,5,"Excelente produto, super recomendo!"
P4964,5,"Produto top, cumpre o que promete."
P9093,2,"Atendimento péssimo, nunca mais."
P9488,2,Veio diferente do anúncio.
P3841,1,Produto chegou quebrado.
P2031,2,Decepcionado com a compra.
P6105,4,"Produto top, cumpre o que promete."
P4322,1,"Horrível, não recomendo."
P8090,4,"Qualidade incrível, entrega rápida."
P5048,2,"Muito ruim, não gostei."
P9578,1,"Horrível, não recomendo."
P7320,1,"Horrível, não recomendo."
P7135,2,"Péssima qualidade, não funciona direito."
P7498,1,Produto chegou quebrado.
P9728,1,Veio diferente do anúncio.
P5707,2,Decepcionado com a compra.
P9518,1,"Muito ruim, não gostei."
P1736,1,Frágil e mal acabado.
P2351,1,"Horrível, não recomendo."
P5299,1,Veio diferente do anúncio.
P7391,1,"Horrível, não recomendo."
P8914,2,"Horrível, não recomendo."
P5025,5,"Excelente produto, super recomendo!"
P3815,4,"Excelente produto, super recomendo!"
P7497,2,Veio diferente do anúncio.
P9992,1,Produto chegou quebrado.
P5142,4,"Ótimo custo-benefício, comprarei novamente."
P2441,2,Frágil e mal acabado.
P8239,5,"Produto top, cumpre o que promete."
P1781,1,"Atendimento péssimo, nunca mais."
P4386,4,"Nada a reclamar, só elogios."
P8729,4,"Gostei muito, valeu a pena."
P2233,2,"Muito ruim, não gostei."
P3115,4,"Nada a reclamar, só elogios."
P7285,5,"Produto top, cumpre o que promete."
P3234,5,"Gostei muito, valeu a pena."
P2537,2,Dinheiro jogado fora.
P8244,1,"Muito ruim, não gostei."
P5102,1,"Muito ruim, não gostei."
P3503,4,"Qualidade incrível, entrega rápida."
P4171,5,Muito bom mesmo!
P1613,1,Veio diferente do anúncio.
P7840,2,Frágil e mal acabado.
P6153,2,"Péssima qualidade, não funciona direito."
P7107,5,"Amei esse produto, super útil."
P4956,2,"Muito ruim, não gostei."
P3996,5,"Excelente produto, super recomendo!"
P7828,1,Dinheiro jogado fora.
P1585,5,"Excelente produto, super recomendo!"
P7177,5,"Gostei muito, valeu a pena."
P8673,2,"Atendimento péssimo, nunca mais."
P9190,2,"Atendimento péssimo, nunca mais."
P8766,5,"Qualidade incrível, entrega rápida."
P8975,5,"Ótimo custo-benefício, comprarei novamente."
P6847,5,"Excelente produto, super recomendo!"
P8743,2,"Horrível, não recomendo."
P2745,4,"Excelente produto, super recomendo!"
P3295,2,"Atendimento péssimo, nunca mais."
P5953,1,Dinheiro jogado fora.
P8770,1,"Atendimento péssimo, nunca mais."
P7933,2,"Atendimento péssimo, nunca mais."
P9166,1,"Muito ruim, não gostei."
P4818,4,"Excelente produto, super recomendo!"
P3898,2,"Horrível, não recomendo."
P3705,5,"Excelente produto, super recomendo!"
P3417,1,Frágil e mal acabado.
P1434,2,Decepcionado com a compra.
P5096,1,"Horrível, não recomendo."
P6529,1,Decepcionado com a compra.
P5680,4,"Excelente produto, super recomendo!"
P4947,4,"Excelente produto, super recomendo!"
P8672,1,Produto chegou quebrado.
P2791,2,"Horrível, não recomendo."
P1317,5,Gostei demais!
P1774,1,"Péssima qualidade, não funciona direito."
P9424,5,"Excelente produto, super recomendo!"
P3138,2,Decepcionado com a compra.
P7323,1,Frágil e mal acabado.
P5733,1,Produto chegou quebrado.
P8430,4,"Ótimo custo-benefício, comprarei novamente."
P7280,1,"Horrível, não recomendo."
P6420,1,"Experiência horrível, perdi meu tempo."
P3769,4,"Produto top, cumpre o que promete."
P6572,5,Muito bom mesmo!
P5292,4,"Ótimo custo-benefício, comprarei novamente."
P7846,5,"Excelente produto, super recomendo!"
P6511,2,"Horrível, não recomendo."
P7018,2,Frágil e mal acabado.
P7475,5,"Produto maravilhoso, funcionou perfeitamente."
P7117,5,"Qualidade incrível, entrega rápida."
P6168,4,"Produto top, cumpre o que promete."
P3722,5,"Qualidade incrível, entrega rápida."
P6709,2,"Horrível, não recomendo."
P7410,4,"Produto maravilhoso, funcionou perfeitamente."
P8778,2,Veio diferente do anúncio.
P6078,4,"Excelente produto, super recomendo!"
P4909,2,Dinheiro jogado fora.
P8382,5,"Ótimo custo-benefício, comprarei novamente."
P8375,4,"Qualidade incrível, entrega rápida."
P7416,5,"Excelente produto, super recomendo!"
P2230,2,Decepcionado com a compra.
P6853,5,Muito bom mesmo!
P3207,2,Veio diferente do anúncio.
P7434,5,"Ótimo custo-benefício, comprarei novamente."
P9957,1,"Horrível, não recomendo."
P2202,5,"Qualidade incrível, entrega rápida."
P9214,2,"Horrível, não recomendo."
P2082,5,"Amei esse produto, super útil."
P1090,4,"Nada a reclamar, só elogios."
P2933,4,"Produto maravilhoso, funcionou perfeitamente."
P6450,1,"Muito ruim, não gostei."
P5275,5,"Ótimo custo-benefício, comprarei novamente."
P2978,4,"Nada a reclamar, só elogios."
P6427,5,"Ótimo custo-benefício, comprarei novamente."
P9259,2,"Atendimento péssimo, nunca mais."
P7668,2,"Horrível, não recomendo."
P7572,1,Produto chegou quebrado.
P9445,1,"Péssima qualidade, não funciona direito."
P4012,1,"Horrível, não recomendo."
P7303,1,Dinheiro jogado fora.
P3467,1,Produto chegou quebrado.
P6033,5,"Qualidade incrível, entrega rápida."
P3923,1,Veio diferente do anúncio.
P9444,5,"Excelente produto, super recomendo!"
P7460,1,"Horrível, não recomendo."
P3958,5,"Excelente produto, super recomendo!"
P6029,4,"Excelente produto, super recomendo!"
P5942,2,"Muito ruim, não gostei."
P5113,5,"Nada a reclamar, só elogios."
P9493,5,"Gostei muito, valeu a pena."
P9751,5,"Amei esse produto, super útil."
P8374,5,Gostei demais!
P6783,2,"Experiência horrível, perdi meu tempo."
P8113,5,"Excelente produto, super recomendo!"
P6808,5,"Amei esse produto, super útil."
P9352,5,"Ótimo custo-benefício, comprarei novamente."
P8776,4,"Qualidade incrível, entrega rápida."
P4391,2,Produto chegou quebrado.
P3510,1,"Atendimento péssimo, nunca mais."
P7223,1,Frágil e mal acabado.
P9630,5,"Ótimo custo-benefício, comprarei novamente."
P1411,4,"Excelente produto, super recomendo!"
P8150,5,"Qualidade incrível, entrega rápida."
P2414,4,"Produto top, cumpre o que promete."
P8768,1,Dinheiro jogado fora.
P6966,5,"Ótimo custo-benefício, comprarei novamente."
P4787,4,Gostei demais!
P2520,4,Muito bom mesmo!
P2053,1,Dinheiro jogado fora.
P8129,1,"Horrível, não recomendo."
P7664,5,"Qualidade incrível, entrega rápida."
P7843,5,"Ótimo custo-benefício, comprarei novamente."
P8055,2,Dinheiro jogado fora.
P3772,5,Gostei demais!
P6387,1,Veio diferente do anúncio.
P7432,4,"Gostei muito, valeu a pena."
P7069,4,"Amei esse produto, super útil."
P8637,1,"Atendimento péssimo, nunca mais."
P4087,2,"Atendimento péssimo, nunca mais."
P7633,1,Frágil e mal acabado.
P3753,2,Frágil e mal acabado.
P2938,4,"Ótimo custo-benefício, comprarei novamente."
P5658,2,"Horrível, não recomendo."
P2497,1,"Muito ruim, não gostei."
P1747,4,"Produto top, cumpre o que promete."
P9712,2,"Experiência horrível, perdi meu tempo."
P1525,2,Produto chegou quebrado.
P3955,2,"Experiência horrível, perdi meu tempo."
P6465,5,"Qualidade incrível, entrega rápida."
P5692,5,"Nada a reclamar, só elogios."
P8381,1,Dinheiro jogado fora.
P2108,4,"Nada a reclamar, só elogios."
P7614,2,"Péssima qualidade, não funciona direito."
P9944,4,"Excelente produto, super recomendo!"
P4918,4,"Produto top, cumpre o que promete."
P8983,4,"Excelente produto, super recomendo!"
P9036,5,"Produto top, cumpre o que promete."
P4130,5,Muito bom mesmo!
P3710,2,"Péssima qualidade, não funciona direito."
P6419,5,"Excelente produto, super recomendo!"
P5167,4,"Nada a reclamar, só elogios."
P9185,4,"Qualidade incrível, entrega rápida."
P6227,4,"Excelente produto, super recomendo!"
P1228,1,Decepcionado com a compra.
P6444,2,"Atendimento péssimo, nunca mais."
P5409,4,"Gostei muito, valeu a pena."
P8138,5,"Produto maravilhoso, funcionou perfeitamente."
P2909,5,"Amei esse produto, super útil."
P7094,2,"Atendimento péssimo, nunca mais."
P7693,2,Frágil e mal acabado.
P7263,5,Gostei demais!
P5150,4,"Excelente produto, super recomendo!"
P5761,1,"Atendimento péssimo, nunca mais."
P4764,1,"Horrível, não recomendo."
P9173,5,"Ótimo custo-benefício, comprarei novamente."
P8440,5,"Ótimo custo-benefício, comprarei novamente."
P5920,2,Frágil e mal acabado.
P3244,4,"Amei esse produto, super útil."
P9633,5,Gostei demais!
P3055,1,"Péssima qualidade, não funciona direito."
P6997,5,"Gostei muito, valeu a pena."
P3159,1,"Atendimento péssimo, nunca mais."
P1707,5,"Ótimo custo-benefício, comprarei novamente."
P6055,2,Dinheiro jogado fora.
P4061,1,"Horrível, não recomendo."
P3791,1,Frágil e mal acabado.
P2102,5,"Amei esse produto, super útil."
P9186,5,Muito bom mesmo!
P2255,1,Produto chegou quebrado.
P1616,1,"Experiência horrível, perdi meu tempo."
P4867,5,Muito bom mesmo!
P9769,2,Veio diferente do anúncio.
P4539,4,"Gostei muito, valeu a pena."
P6534,4,Muito bom mesmo!
P4653,2,"Atendimento péssimo, nunca mais."
P8522,4,Muito bom mesmo!
P1243,4,"Ótimo custo-benefício, comprarei novamente."
P5146,1,Frágil e mal acabado.
P3729,1,"Atendimento péssimo, nunca mais."
P6756,5,"Qualidade incrível, entrega rápida."
P2720,4,Muito bom mesmo!
P9411,4,"Excelente produto, super recomendo!"
P9225,2,Veio diferente do anúncio.
P6491,4,"Produto maravilhoso, funcionou perfeitamente."
P3057,5,"Gostei muito, valeu a pena."
P5411,1,"Muito ruim, não gostei."
P1590,1,"Muito ruim, não gostei."
P5540,4,"Gostei muito, valeu a pena."
P2736,2,Frágil e mal acabado.
P8585,2,Decepcionado com a compra.
P9590,1,Dinheiro jogado fora.
P1467,1,"Péssima qualidade, não funciona direito."
P8778,1,Dinheiro jogado fora.
P6130,2,"Experiência horrível, perdi meu tempo."
P1451,1,"Horrível, não recomendo."
P1122,4,"Nada a reclamar, só elogios."
P4416,4,Gostei demais!
P5652,2,"Muito ruim, não gostei."
P2672,4,"Ótimo custo-benefício, comprarei novamente."
P5828,2,"Péssima qualidade, não funciona direito."
P9377,2,"Horrível, não recomendo."
P6524,1,"Muito ruim, não gostei."
P1036,4,Gostei demais!
P3268,2,"Atendimento péssimo, nunca mais."
P9771,2,Frágil e mal acabado.
P2333,4,"Excelente produto, super recomendo!"
P3428,4,Muito bom mesmo!
P2283,1,"Atendimento péssimo, nunca mais."
P6485,4,"Produto top, cumpre o que promete."
P9433,1,"Péssima qualidade, não funciona direito."
P3010,2,Frágil e mal acabado.
P6852,5,"Produto maravilhoso, funcionou perfeitamente."
P9295,5,"Nada a reclamar, só elogios."
P4764,1,Produto chegou quebrado.
P1155,2,"Péssima qualidade, não funciona direito."
P8296,4,"Qualidade incrível, entrega rápida."
P4747,5,"Produto maravilhoso, funcionou perfeitamente."
P5556,5,"Excelente produto, super recomendo!"
P1332,2,Produto chegou quebrado.
P2035,5,Muito bom mesmo!
P2301,1,Frágil e mal acabado.
P1409,1,Frágil e mal acabado.
P5094,5,"Produto top, cumpre o que promete."
P2604,2,Produto chegou quebrado.
P6017,4,Gostei demais!
P4542,2,Produto chegou quebrado.
P4724,1,Frágil e mal acabado.
P8250,1,"Atendimento péssimo, nunca mais."
P7147,4,"Ótimo custo-benefício, comprarei novamente."
P5284,2,"Muito ruim, não gostei."
P9604,1,Dinheiro jogado fora.
P2290,5,"Nada a reclamar, só elogios."
P4615,4,"Qualidade incrível, entrega rápida."
P3804,5,"Produto top, cumpre o que promete."
P4098,1,Produto chegou quebrado.
P8888,1,"Atendimento péssimo, nunca mais."
P3682,2,Dinheiro jogado fora.
P7134,1,"Experiência horrível, perdi meu tempo."
P5196,5,"Produto maravilhoso, funcionou perfeitamente."
P3003,4,"Excelente produto, super recomendo!"
P8198,2,"Muito ruim, não gostei."
P7570,1,"Horrível, não recomendo."
P7311,4,"Gostei muito, valeu a pena."
P6777,5,"Amei esse produto, super útil."
P8910,2,"Muito ruim, não gostei."
P9819,1,"Péssima qualidade, não funciona direito."
P2952,5,Gostei demais!
P6448,2,"Atendimento péssimo, nunca mais."
P1609,4,"Gostei muito, valeu a pena."
P2108,1,Decepcionado com a compra.
P9483,5,"Ótimo custo-benefício, comprarei novamente."
P2883,1,Dinheiro jogado fora.
P8825,2,"Péssima qualidade, não funciona direito."
P9948,2,Dinheiro jogado fora.
P2591,4,"Nada a reclamar, só elogios."
P6340,1,Dinheiro jogado fora.
P1243,5,"Excelente produto, super recomendo!"
P7835,5,"Amei esse produto, super útil."
P8005,5,"Qualidade incrível, entrega rápida."
P2856,1,"Atendimento péssimo, nunca mais."
P9872,2,"Experiência horrível, perdi meu tempo."
P6458,1,Veio diferente do anúncio.
P9782,4,"Produto maravilhoso, funcionou perfeitamente."
P8727,4,Muito bom mesmo!
P6613,5,Muito bom mesmo!
P9296,5,"Qualidade incrível, entrega rápida."
P6297,2,Decepcionado com a compra.
P9217,2,"Horrível, não recomendo."
P3188,5,"Produto top, cumpre o que promete."
P1229,5,"Amei esse produto, super útil."
P5006,2,"Atendimento péssimo, nunca mais."
P4806,5,"Ótimo custo-benefício, comprarei novamente."
P6549,4,"Nada a reclamar, só elogios."
P2098,4,"Produto maravilhoso, funcionou perfeitamente."
P2817,1,"Muito ruim, não gostei."
P7765,1,"Experiência horrível, perdi meu tempo."
P5201,5,"Amei esse produto, super útil."
P8631,5,"Amei esse produto, super útil."
P8665,1,"Muito ruim, não gostei."
P5239,5,Gostei demais!
P9955,1,Veio diferente do anúncio.
P6797,1,"Experiência horrível, perdi meu tempo."
P4518,1,Frágil e mal acabado.
P3739,5,"Nada a reclamar, só elogios."
P4696,2,"Muito ruim, não gostei."
P6743,2,"Atendimento péssimo, nunca mais."
P6696,2,Decepcionado com a compra.
P4038,1,Decepcionado com a compra.
P8034,5,"Ótimo custo-benefício, comprarei novamente."
P9293,4,Gostei demais!
P3330,1,"Atendimento péssimo, nunca mais."
P5281,5,"Qualidade incrível, entrega rápida."
P6483,4,"Excelente produto, super recomendo!"
P3964,4,"Ótimo custo-benefício, comprarei novamente."
P6614,4,"Nada a reclamar, só elogios."
P2848,4,"Nada a reclamar, só elogios."
P1543,2,Veio diferente do anúncio.
P1657,2,Decepcionado com a compra.
P9195,1,Decepcionado com a compra.
P8292,4,"Produto maravilhoso, funcionou perfeitamente."
P7425,2,Veio diferente do anúncio.
P6234,5,Gostei demais!
P2049,5,"Excelente produto, super recomendo!"
P9504,2,"Muito ruim, não gostei."
P6550,4,"Excelente produto, super recomendo!"
P9289,2,"Muito ruim, não gostei."
P8766,4,"Qualidade incrível, entrega rápida."
P5066,2,"Experiência horrível, perdi meu tempo."
P1844,1,Produto chegou quebrado.
P9781,1,"Horrível, não recomendo."
P7123,2,"Péssima qualidade, não funciona direito."
P6633,2,Decepcionado com a compra.
P1325,5,"Nada a reclamar, só elogios."
P2751,5,"Amei esse produto, super útil."
P8471,2,Veio diferente do anúncio.
P9300,1,Veio diferente do anúncio.
P6137,2,Decepcionado com a compra.
P5955,1,Decepcionado com a compra.
P1806,5,"Produto maravilhoso, funcionou perfeitamente."
P5181,2,Decepcionado com a compra.
P2388,2,Produto chegou quebrado.
P1514,2,"Atendimento péssimo, nunca mais."
P9201,1,"Péssima qualidade, não funciona direito."
P3344,5,"Gostei muito, valeu a pena."
P6180,5,"Gostei muito, valeu a pena."
P4287,4,"Gostei muito, valeu a pena."
P8203,4,"Nada a reclamar, só elogios."
P5728,2,Dinheiro jogado fora.
P6850,4,"Excelente produto, super recomendo!"
P5641,1,"Atendimento péssimo, nunca mais."
P2889,5,"Produto maravilhoso, funcionou perfeitamente."
P5742,2,"Péssima qualidade, não funciona direito."
P6752,1,Frágil e mal acabado.
P7109,2,"Horrível, não recomendo."
P6582,2,"Péssima qualidade, não funciona direito."
P8805,2,"Péssima qualidade, não funciona direito."
P9306,2,"Atendimento péssimo, nunca mais."
P5765,5,"Produto top, cumpre o que promete."
P2297,2,Produto chegou quebrado.
P7372,5,"Produto top, cumpre o que promete."
P2239,5,"Gostei muito, valeu a pena."
P5713,1,"Atendimento péssimo, nunca mais."
P7359,4,Muito bom mesmo!
P7668,4,"Qualidade incrível, entrega rápida."
P4724,5,"Qualidade incrível, entrega rápida."
P6531,4,"Ótimo custo-benefício, comprarei novamente."
P7393,1,"Atendimento péssimo, nunca mais."
P2277,5,"Ótimo custo-benefício, comprarei novamente."
P8652,2,"Atendimento péssimo, nunca mais."
P1067,2,"Atendimento péssimo, nunca mais."
P8525,5,"Excelente produto, super recomendo!"
P5157,4,"Excelente produto, super recomendo!"
P3080,4,"Excelente produto, super recomendo!"
P8493,1,Veio diferente do anúncio.
P4459,1,Frágil e mal acabado.
P6467,4,Muito bom mesmo!
P3783,4,"Produto top, cumpre o que promete."
P5940,5,Gostei demais!
P5586,5,"Nada a reclamar, só elogios."
P9731,1,"Experiência horrível, perdi meu tempo."
P4705,2,Decepcionado com a compra.
P7096,5,"Gostei muito, valeu a pena."
P3039,4,"Ótimo custo-benefício, comprarei novamente."
P1514,4,"Qualidade incrível, entrega rápida."
P5847,4,"Produto top, cumpre o que promete."
P2554,1,"Horrível, não recomendo."
P4794,2,Frágil e mal acabado.
P4279,5,"Qualidade incrível, entrega rápida."
P9845,5,"Produto maravilhoso, funcionou perfeitamente."
P6262,1,Dinheiro jogado fora.
P3841,5,"Produto top, cumpre o que promete."
P9297,4,Gostei demais!
P5925,4,Muito bom mesmo!
P6114,1,Veio diferente do anúncio.
